Test Suite,Change Request,Stage,Status,Launch Time,Execution Time,Size,Shard_number,Run_number,Language
2758,24,post,PASSED,1:01:04:06,79,SMALL,0,0,SH
2759,14,post,PASSED,1:01:04:06,27706,MEDIUM,0,0,CC
2760,24,post,PASSED,1:01:04:06,120,SMALL,0,0,SH
2761,24,post,PASSED,1:01:04:06,92,SMALL,0,0,SH
2762,24,post,PASSED,1:01:04:06,107,SMALL,0,0,SH
2763,24,post,PASSED,1:01:04:06,101,SMALL,0,0,SH
2764,24,post,PASSED,1:01:04:06,143,SMALL,0,0,SH
2765,24,post,PASSED,1:01:04:06,95,SMALL,0,0,SH
2766,24,post,PASSED,1:01:04:06,89,SMALL,0,0,SH
2767,24,post,PASSED,1:01:04:06,104,SMALL,0,0,SH
2768,24,post,PASSED,1:01:04:06,133,SMALL,0,0,SH
2769,24,post,PASSED,1:01:04:06,119,SMALL,0,0,SH
2770,24,post,PASSED,1:01:04:06,127,SMALL,0,0,SH
2771,24,post,PASSED,1:01:04:06,96,SMALL,0,0,SH
2772,24,post,PASSED,1:01:04:06,121,SMALL,0,0,SH
2773,24,post,PASSED,1:01:04:06,98,SMALL,0,0,SH
2774,24,post,PASSED,1:01:04:06,95,SMALL,0,0,SH
2775,24,post,PASSED,1:01:04:06,153,SMALL,0,0,SH
2776,24,post,PASSED,1:01:04:06,140,SMALL,0,0,SH
2777,24,post,PASSED,1:01:04:06,92,SMALL,0,0,SH
2778,24,post,PASSED,1:01:04:06,94,SMALL,0,0,SH
2779,24,post,PASSED,1:01:04:06,127,SMALL,0,0,SH
2780,24,post,PASSED,1:01:04:06,136,SMALL,0,0,SH
2781,24,post,PASSED,1:01:04:06,82,SMALL,0,0,SH
2782,24,post,PASSED,1:01:04:06,105,SMALL,0,0,SH
2783,24,post,PASSED,1:01:04:06,92,SMALL,0,0,SH
2784,24,post,PASSED,1:01:04:06,128,SMALL,0,0,SH
2785,24,post,PASSED,1:01:04:06,255,SMALL,0,0,SH
2786,24,post,PASSED,1:01:04:06,98,SMALL,0,0,SH
2787,24,post,PASSED,1:01:04:06,107,SMALL,0,0,SH
2788,24,post,PASSED,1:01:04:06,178,SMALL,0,0,SH
2789,24,post,PASSED,1:01:04:06,100,SMALL,0,0,SH
2790,24,post,PASSED,1:01:04:06,121,SMALL,0,0,SH
2791,24,post,PASSED,1:01:04:06,201,SMALL,0,0,SH
2792,24,post,PASSED,1:01:04:06,189,SMALL,0,0,SH
2793,24,post,PASSED,1:01:04:06,109,SMALL,0,0,SH
2794,24,post,PASSED,1:01:04:06,169,SMALL,0,0,SH
2795,22,post,PASSED,1:01:04:06,434,SMALL,0,0,CC
2796,22,post,PASSED,1:01:04:06,451,SMALL,0,0,CC
2797,14,post,PASSED,1:01:04:06,263,SMALL,0,0,CC
2798,24,post,PASSED,1:01:04:06,200,SMALL,0,0,SH
2799,13,post,PASSED,1:01:04:06,2022,SMALL,0,3,CC
2800,24,post,PASSED,1:01:04:06,93,SMALL,0,0,SH
2801,24,post,PASSED,1:01:04:06,109,SMALL,0,0,SH
2802,13,post,PASSED,1:01:04:06,2534,SMALL,0,2,CC
2803,11,post,PASSED,1:01:04:06,10365,LARGE,1,0,CC
2804,11,post,PASSED,1:01:04:06,23432,MEDIUM,0,0,CC
2805,11,post,PASSED,1:01:04:06,7698,MEDIUM,0,0,CC
2806,24,post,PASSED,1:01:04:06,134,SMALL,0,0,SH
2807,24,post,PASSED,1:01:04:06,158,SMALL,0,0,SH
2808,24,post,PASSED,1:01:04:06,228,SMALL,0,0,SH
2809,24,post,PASSED,1:01:04:06,204,SMALL,0,0,SH
2810,24,post,PASSED,1:01:04:06,232,SMALL,0,0,SH
2811,24,post,PASSED,1:01:04:06,160,SMALL,0,0,SH
2812,24,post,PASSED,1:01:04:06,185,SMALL,0,0,SH
2813,24,post,PASSED,1:01:04:06,151,SMALL,0,0,SH
2814,24,post,PASSED,1:01:04:06,109,SMALL,0,0,SH
2815,24,post,PASSED,1:01:04:06,100,SMALL,0,0,SH
2816,24,post,PASSED,1:01:04:06,180,SMALL,0,0,SH
2817,24,post,PASSED,1:01:04:06,126,SMALL,0,0,SH
2818,24,post,PASSED,1:01:04:06,150,SMALL,0,0,SH
2819,14,post,PASSED,1:01:04:06,3935,SMALL,0,0,CC
2820,14,post,PASSED,1:01:04:06,2190,SMALL,0,0,CC
2821,24,post,PASSED,1:01:04:06,105,SMALL,0,0,SH
2822,24,post,PASSED,1:01:04:06,87,SMALL,0,0,SH
2823,24,post,PASSED,1:01:04:06,90,SMALL,0,0,SH
2824,24,post,PASSED,1:01:04:06,193,SMALL,0,0,SH
2825,24,post,PASSED,1:01:04:06,199,SMALL,0,0,SH
2826,24,post,PASSED,1:01:04:06,126,SMALL,0,0,SH
2827,24,post,PASSED,1:01:04:06,152,SMALL,0,0,SH
2828,24,post,PASSED,1:01:04:06,122,SMALL,0,0,SH
2829,24,post,PASSED,1:01:04:06,131,SMALL,0,0,SH
2830,24,post,PASSED,1:01:04:06,126,SMALL,0,0,SH
2831,24,post,PASSED,1:01:04:06,123,SMALL,0,0,SH
2832,24,post,PASSED,1:01:04:06,91,SMALL,0,0,SH
2833,24,post,PASSED,1:01:04:06,117,SMALL,0,0,SH
2834,24,post,PASSED,1:01:04:06,83,SMALL,0,0,SH
2835,24,post,PASSED,1:01:04:06,84,SMALL,0,0,SH
2836,24,post,PASSED,1:01:04:07,82,SMALL,0,0,SH
2837,24,post,PASSED,1:01:04:07,84,SMALL,0,0,SH
2838,24,post,PASSED,1:01:04:07,94,SMALL,0,0,SH
2839,24,post,PASSED,1:01:04:07,177,SMALL,0,0,SH
2840,24,post,PASSED,1:01:04:07,95,SMALL,0,0,SH
2841,24,post,PASSED,1:01:04:07,99,SMALL,0,0,SH
2842,24,post,PASSED,1:01:04:07,105,SMALL,0,0,SH
2843,24,post,PASSED,1:01:04:07,79,SMALL,0,0,SH
2844,24,post,PASSED,1:01:04:07,91,SMALL,0,0,SH
2845,24,post,PASSED,1:01:04:07,87,SMALL,0,0,SH
2846,24,post,PASSED,1:01:04:07,167,SMALL,0,0,SH
2847,24,post,PASSED,1:01:04:07,111,SMALL,0,0,SH
2848,24,post,PASSED,1:01:04:07,1072,SMALL,0,0,SH
2849,24,post,PASSED,1:01:04:07,142,SMALL,0,0,SH
2850,24,post,PASSED,1:01:04:07,136,SMALL,0,0,SH
2851,24,post,PASSED,1:01:04:07,102,SMALL,0,0,SH
2852,24,post,PASSED,1:01:04:07,87,SMALL,0,0,SH
2853,24,post,PASSED,1:01:04:07,113,SMALL,0,0,SH
2854,24,post,PASSED,1:01:04:07,88,SMALL,0,0,SH
2855,24,post,PASSED,1:01:04:07,110,SMALL,0,0,SH
2856,24,post,PASSED,1:01:04:07,398,SMALL,0,0,SH
2857,24,post,PASSED,1:01:04:07,98,SMALL,0,0,SH
2858,24,post,PASSED,1:01:04:07,83,SMALL,0,0,SH
2859,24,post,PASSED,1:01:04:07,353,SMALL,0,0,SH
2860,24,post,PASSED,1:01:04:07,112,SMALL,0,0,SH
2861,24,post,PASSED,1:01:04:07,126,SMALL,0,0,SH
2862,24,post,PASSED,1:01:04:07,168,SMALL,0,0,SH
2863,24,post,PASSED,1:01:04:07,318,SMALL,0,0,SH
2864,24,post,PASSED,1:01:04:07,74,SMALL,0,0,SH
2865,24,post,PASSED,1:01:04:07,145,SMALL,0,0,SH
2866,24,post,PASSED,1:01:04:07,142,SMALL,0,0,SH
2867,24,post,PASSED,1:01:04:07,155,SMALL,0,0,SH
2868,24,post,PASSED,1:01:04:07,136,SMALL,0,0,SH
2869,24,post,PASSED,1:01:04:07,82,SMALL,0,0,SH
2870,24,post,PASSED,1:01:04:07,109,SMALL,0,0,SH
2871,24,post,PASSED,1:01:04:07,130,SMALL,0,0,SH
2872,24,post,PASSED,1:01:04:07,107,SMALL,0,0,SH
2873,24,post,PASSED,1:01:04:07,104,SMALL,0,0,SH
2874,24,post,PASSED,1:01:04:07,98,SMALL,0,0,SH
2875,24,post,PASSED,1:01:04:07,91,SMALL,0,0,SH
2876,24,post,PASSED,1:01:04:07,100,SMALL,0,0,SH
2877,24,post,PASSED,1:01:04:07,114,SMALL,0,0,SH
2878,24,post,PASSED,1:01:04:07,127,SMALL,0,0,SH
2879,24,post,PASSED,1:01:04:07,111,SMALL,0,0,SH
2880,24,post,PASSED,1:01:04:07,109,SMALL,0,0,SH
2881,24,post,PASSED,1:01:04:07,111,SMALL,0,0,SH
2882,24,post,PASSED,1:01:04:07,91,SMALL,0,0,SH
2883,24,post,PASSED,1:01:04:07,92,SMALL,0,0,SH
2884,24,post,PASSED,1:01:04:07,97,SMALL,0,0,SH
2885,13,post,PASSED,1:01:04:07,562,MEDIUM,0,4,CC
2886,14,post,PASSED,1:01:04:07,1217,SMALL,0,0,CC
2887,24,post,PASSED,1:01:04:07,209,SMALL,0,0,SH
2888,24,post,PASSED,1:01:04:07,99,SMALL,0,0,SH
2889,24,post,PASSED,1:01:04:07,140,SMALL,0,0,SH
2890,24,post,PASSED,1:01:04:07,132,SMALL,0,0,SH
2891,24,post,PASSED,1:01:04:07,218,SMALL,0,0,SH
2892,24,post,PASSED,1:01:04:07,86,SMALL,0,0,SH
2893,24,post,PASSED,1:01:04:07,197,SMALL,0,0,SH
2894,24,post,PASSED,1:01:04:07,104,SMALL,0,0,SH
2895,24,post,PASSED,1:01:04:07,96,SMALL,0,0,SH
2896,14,post,PASSED,1:01:04:07,5772,SMALL,0,0,CC
2897,14,post,PASSED,1:01:04:07,10063,SMALL,0,0,CC
2898,24,post,PASSED,1:01:04:07,128,SMALL,0,0,SH
2899,24,post,PASSED,1:01:04:07,163,SMALL,0,0,SH
2900,24,post,PASSED,1:01:04:07,81,SMALL,0,0,SH
2901,24,post,PASSED,1:01:04:07,291,SMALL,0,0,SH
2902,24,post,PASSED,1:01:04:07,140,SMALL,0,0,SH
2903,24,post,PASSED,1:01:04:07,100,SMALL,0,0,SH
2904,24,post,PASSED,1:01:04:07,139,SMALL,0,0,SH
2905,24,post,PASSED,1:01:04:07,119,SMALL,0,0,SH
2906,24,post,PASSED,1:01:04:07,110,SMALL,0,0,SH
2907,24,post,PASSED,1:01:04:07,162,SMALL,0,0,SH
2908,24,post,PASSED,1:01:04:07,95,SMALL,0,0,SH
2909,24,post,PASSED,1:01:04:07,88,SMALL,0,0,SH
2910,24,post,PASSED,1:01:04:07,132,SMALL,0,0,SH
2911,13,post,PASSED,1:01:04:07,2183,SMALL,0,5,CC
2912,13,post,PASSED,1:01:04:07,2138,SMALL,0,6,CC
2913,13,post,PASSED,1:01:04:07,2328,SMALL,0,7,CC
2914,24,post,PASSED,1:01:04:07,90,SMALL,0,0,SH
2915,24,post,PASSED,1:01:04:07,116,SMALL,0,0,SH
2916,13,post,PASSED,1:01:04:07,2186,SMALL,0,8,CC
2917,24,post,PASSED,1:01:04:07,147,SMALL,0,0,SH
2918,24,post,PASSED,1:01:04:07,134,SMALL,0,0,SH
2919,24,post,PASSED,1:01:04:07,124,SMALL,0,0,SH
2920,24,post,PASSED,1:01:04:07,103,SMALL,0,0,SH
2921,24,post,PASSED,1:01:04:07,98,SMALL,0,0,SH
2922,24,post,PASSED,1:01:04:07,316,SMALL,0,0,SH
2923,24,post,PASSED,1:01:04:07,452,SMALL,0,0,SH
2924,24,post,PASSED,1:01:04:07,172,SMALL,0,0,SH
2925,24,post,PASSED,1:01:04:07,172,SMALL,0,0,SH
2926,24,post,PASSED,1:01:04:07,108,SMALL,0,0,SH
2927,24,post,PASSED,1:01:04:07,94,SMALL,0,0,SH
2928,24,post,PASSED,1:01:04:07,96,SMALL,0,0,SH
2929,13,post,PASSED,1:01:04:07,2137,SMALL,0,4,CC
2930,24,post,PASSED,1:01:04:07,145,SMALL,0,0,SH
2931,24,post,PASSED,1:01:04:07,332,SMALL,0,0,SH
2932,13,post,PASSED,1:01:04:07,2028,SMALL,0,1,CC
2933,13,post,PASSED,1:01:04:07,615,MEDIUM,0,10,CC
2934,13,post,PASSED,1:01:04:07,669,MEDIUM,0,9,CC
2935,13,post,PASSED,1:01:04:07,624,MEDIUM,0,8,CC
2936,24,post,PASSED,1:01:04:07,83,SMALL,0,0,SH
2937,13,post,PASSED,1:01:04:07,634,MEDIUM,0,7,CC
2938,24,post,PASSED,1:01:04:07,175,SMALL,0,0,SH
2939,24,post,PASSED,1:01:04:07,142,SMALL,0,0,SH
2940,13,post,PASSED,1:01:04:07,607,MEDIUM,0,6,CC
2941,13,post,PASSED,1:01:04:07,717,MEDIUM,0,5,CC
2942,24,post,PASSED,1:01:04:07,80,SMALL,0,0,SH
2943,24,post,PASSED,1:01:04:07,116,SMALL,0,0,SH
2944,24,post,PASSED,1:01:04:07,244,SMALL,0,0,SH
2945,24,post,PASSED,1:01:04:07,212,SMALL,0,0,SH
2946,24,post,PASSED,1:01:04:07,135,SMALL,0,0,SH
2947,24,post,PASSED,1:01:04:07,188,SMALL,0,0,SH
2948,24,post,PASSED,1:01:04:07,158,SMALL,0,0,SH
2949,24,post,PASSED,1:01:04:07,122,SMALL,0,0,SH
2950,24,post,PASSED,1:01:04:07,143,SMALL,0,0,SH
2951,24,post,PASSED,1:01:04:07,86,SMALL,0,0,SH
2952,24,post,PASSED,1:01:04:07,108,SMALL,0,0,SH
2953,24,post,PASSED,1:01:04:07,121,SMALL,0,0,SH
2954,24,post,PASSED,1:01:04:07,97,SMALL,0,0,SH
2955,24,post,PASSED,1:01:04:07,129,SMALL,0,0,SH
2956,24,post,PASSED,1:01:04:07,167,SMALL,0,0,SH
2957,24,post,PASSED,1:01:04:07,125,SMALL,0,0,SH
2958,24,post,PASSED,1:01:04:07,118,SMALL,0,0,SH
2959,13,post,PASSED,1:01:04:07,785,MEDIUM,0,3,CC
2960,24,post,PASSED,1:01:04:07,102,SMALL,0,0,SH
2961,24,post,PASSED,1:01:04:07,355,SMALL,0,0,SH
2962,24,post,PASSED,1:01:04:07,80,SMALL,0,0,SH
2963,24,post,PASSED,1:01:04:07,178,SMALL,0,0,SH
2964,24,post,PASSED,1:01:04:07,118,SMALL,0,0,SH
2965,24,post,PASSED,1:01:04:07,94,SMALL,0,0,SH
2966,24,post,PASSED,1:01:04:07,103,SMALL,0,0,SH
2967,24,post,PASSED,1:01:04:07,138,SMALL,0,0,SH
2968,24,post,PASSED,1:01:04:07,101,SMALL,0,0,SH
2969,24,post,PASSED,1:01:04:07,151,SMALL,0,0,SH
2970,24,post,PASSED,1:01:04:07,160,SMALL,0,0,SH
2971,24,post,PASSED,1:01:04:07,128,SMALL,0,0,SH
2972,24,post,PASSED,1:01:04:07,191,SMALL,0,0,SH
2973,24,post,PASSED,1:01:04:07,172,SMALL,0,0,SH
2974,24,post,PASSED,1:01:04:07,356,SMALL,0,0,SH
2975,24,post,PASSED,1:01:04:07,132,SMALL,0,0,SH
2976,24,post,PASSED,1:01:04:07,122,SMALL,0,0,SH
2977,24,post,PASSED,1:01:04:07,128,SMALL,0,0,SH
2978,24,post,PASSED,1:01:04:07,128,SMALL,0,0,SH
2979,24,post,PASSED,1:01:04:07,205,SMALL,0,0,SH
2980,24,post,PASSED,1:01:04:07,90,SMALL,0,0,SH
2981,24,post,PASSED,1:01:04:07,104,SMALL,0,0,SH
2982,24,post,PASSED,1:01:04:07,162,SMALL,0,0,SH
2983,24,post,PASSED,1:01:04:07,112,SMALL,0,0,SH
2984,24,post,PASSED,1:01:04:07,97,SMALL,0,0,SH
2985,24,post,PASSED,1:01:04:07,99,SMALL,0,0,SH
2986,24,post,PASSED,1:01:04:07,94,SMALL,0,0,SH
2987,24,post,PASSED,1:01:04:07,185,SMALL,0,0,SH
2988,24,post,PASSED,1:01:04:07,118,SMALL,0,0,SH
2989,24,post,PASSED,1:01:04:07,90,SMALL,0,0,SH
2990,24,post,PASSED,1:01:04:07,133,SMALL,0,0,SH
2991,24,post,PASSED,1:01:04:07,114,SMALL,0,0,SH
2992,14,post,PASSED,1:01:04:07,11694,MEDIUM,0,0,CC
2993,14,post,PASSED,1:01:04:07,28218,MEDIUM,0,0,CC
2994,14,post,PASSED,1:01:04:07,7754,MEDIUM,0,0,CC
2995,14,post,PASSED,1:01:04:07,2947,SMALL,0,0,CC
2996,14,post,PASSED,1:01:04:07,3317,SMALL,0,0,CC
2997,14,post,PASSED,1:01:04:07,1346,SMALL,0,0,CC
2998,11,post,PASSED,1:01:04:07,9178,SMALL,4,0,CC
2999,11,post,PASSED,1:01:04:07,7836,SMALL,2,0,CC
3000,11,post,PASSED,1:01:04:07,7838,SMALL,1,0,CC
3001,24,post,PASSED,1:01:04:07,164,SMALL,0,0,SH
3002,24,post,PASSED,1:01:04:07,144,SMALL,0,0,SH
3003,24,post,PASSED,1:01:04:07,183,SMALL,0,0,SH
3004,24,post,PASSED,1:01:04:07,143,SMALL,0,0,SH
3005,11,post,PASSED,1:01:04:07,5523,SMALL,0,0,CC
3006,11,post,PASSED,1:01:04:07,9360,SMALL,3,0,CC
3007,24,post,PASSED,1:01:04:07,90,SMALL,0,0,SH
3008,24,post,PASSED,1:01:04:07,143,SMALL,0,0,SH
3009,13,post,PASSED,1:01:04:07,666,MEDIUM,0,2,CC
3010,24,post,PASSED,1:01:04:07,103,SMALL,0,0,SH
3011,24,post,PASSED,1:01:04:07,105,SMALL,0,0,SH
3012,13,post,PASSED,1:01:04:07,663,MEDIUM,0,1,CC
3013,24,post,PASSED,1:01:04:07,71,SMALL,0,0,SH
3014,24,post,PASSED,1:01:04:07,96,SMALL,0,0,SH
3015,24,post,PASSED,1:01:04:07,106,SMALL,0,0,SH
3016,24,post,PASSED,1:01:04:07,93,SMALL,0,0,SH
3017,24,post,PASSED,1:01:04:07,85,SMALL,0,0,SH
3018,24,post,PASSED,1:01:04:07,111,SMALL,0,0,SH
3019,24,post,PASSED,1:01:04:07,96,SMALL,0,0,SH
3020,24,post,PASSED,1:01:04:07,79,SMALL,0,0,SH
3021,24,post,PASSED,1:01:04:07,95,SMALL,0,0,SH
3022,24,post,PASSED,1:01:04:07,178,SMALL,0,0,SH
3023,24,post,PASSED,1:01:04:07,413,SMALL,0,0,SH
3024,24,post,PASSED,1:01:04:07,88,SMALL,0,0,SH
3025,24,post,PASSED,1:01:04:07,84,SMALL,0,0,SH
3026,24,post,PASSED,1:01:04:07,232,SMALL,0,0,SH
3027,24,post,PASSED,1:01:04:07,97,SMALL,0,0,SH
3028,24,post,PASSED,1:01:04:07,88,SMALL,0,0,SH
3029,24,post,PASSED,1:01:04:07,99,SMALL,0,0,SH
3030,24,post,PASSED,1:01:04:07,117,SMALL,0,0,SH
3031,24,post,PASSED,1:01:04:07,132,SMALL,0,0,SH
3032,24,post,PASSED,1:01:04:07,198,SMALL,0,0,SH
3033,24,post,PASSED,1:01:04:07,90,SMALL,0,0,SH
3034,24,post,PASSED,1:01:04:07,103,SMALL,0,0,SH
3035,24,post,PASSED,1:01:04:07,114,SMALL,0,0,SH
3036,24,post,PASSED,1:01:04:07,101,SMALL,0,0,SH
3037,24,post,PASSED,1:01:04:07,92,SMALL,0,0,SH
3038,24,post,PASSED,1:01:04:07,133,SMALL,0,0,SH
3039,24,post,PASSED,1:01:04:07,160,SMALL,0,0,SH
3040,24,post,PASSED,1:01:04:07,91,SMALL,0,0,SH
3041,24,post,PASSED,1:01:04:07,140,SMALL,0,0,SH
3042,24,post,PASSED,1:01:04:07,3491,SMALL,0,0,CC
3043,24,post,PASSED,1:01:04:07,146,SMALL,0,0,SH
3044,24,post,PASSED,1:01:04:07,244,SMALL,0,0,SH
3045,24,post,PASSED,1:01:04:07,100,SMALL,0,0,SH
3046,24,post,PASSED,1:01:04:07,109,SMALL,0,0,SH
3047,24,post,PASSED,1:01:04:07,88,SMALL,0,0,SH
3048,24,post,PASSED,1:01:04:07,114,SMALL,0,0,SH
3049,24,post,PASSED,1:01:04:07,100,SMALL,0,0,SH
3050,24,post,PASSED,1:01:04:07,135,SMALL,0,0,SH
3051,24,post,PASSED,1:01:04:07,101,SMALL,0,0,SH
3052,24,post,PASSED,1:01:04:07,124,SMALL,0,0,SH
3053,24,post,PASSED,1:01:04:07,200,SMALL,0,0,SH
3054,24,post,PASSED,1:01:04:07,665,SMALL,0,0,SH
3055,24,post,PASSED,1:01:04:07,171,SMALL,0,0,SH
3056,24,post,PASSED,1:01:04:07,187,SMALL,0,0,SH
3057,24,post,PASSED,1:01:04:07,138,SMALL,0,0,SH
3058,24,post,PASSED,1:01:04:07,111,SMALL,0,0,SH
3059,24,post,PASSED,1:01:04:07,164,SMALL,0,0,SH
3060,24,post,PASSED,1:01:04:07,82,SMALL,0,0,SH
3061,24,post,PASSED,1:01:04:07,121,SMALL,0,0,SH
3062,24,post,PASSED,1:01:04:07,90,SMALL,0,0,SH
3063,24,post,PASSED,1:01:04:07,75,SMALL,0,0,SH
3064,24,post,PASSED,1:01:04:07,103,SMALL,0,0,SH
3065,24,post,PASSED,1:01:04:07,166,SMALL,0,0,SH
3066,24,post,PASSED,1:01:04:07,102,SMALL,0,0,SH
3067,24,post,PASSED,1:01:04:07,90,SMALL,0,0,SH
3068,24,post,PASSED,1:01:04:08,147,SMALL,0,0,SH
3069,24,post,PASSED,1:01:04:08,149,SMALL,0,0,SH
3070,24,post,PASSED,1:01:04:08,140,SMALL,0,0,SH
3071,24,post,PASSED,1:01:04:08,347,SMALL,0,0,SH
3072,24,post,PASSED,1:01:04:08,174,SMALL,0,0,SH
3073,24,post,PASSED,1:01:04:08,131,SMALL,0,0,SH
3074,24,post,PASSED,1:01:04:08,212,SMALL,0,0,SH
3075,24,post,PASSED,1:01:04:08,197,SMALL,0,0,SH
3076,24,post,PASSED,1:01:04:08,113,SMALL,0,0,SH
3077,24,post,PASSED,1:01:04:08,135,SMALL,0,0,SH
3078,24,post,PASSED,1:01:04:08,135,SMALL,0,0,SH
3079,13,post,PASSED,1:01:04:08,819,MEDIUM,0,8,CC
3080,24,post,PASSED,1:01:04:08,130,SMALL,0,0,SH
3081,24,post,PASSED,1:01:04:08,115,SMALL,0,0,SH
3082,24,post,PASSED,1:01:04:08,120,SMALL,0,0,SH
3083,14,post,PASSED,1:01:04:08,1052,SMALL,0,0,CC
3084,14,post,PASSED,1:01:04:08,1359,SMALL,0,0,CC
3085,24,post,PASSED,1:01:04:08,110,SMALL,0,0,SH
3086,13,post,PASSED,1:01:04:08,939,SMALL,0,10,CC
3087,24,post,PASSED,1:01:04:08,576,SMALL,0,0,SH
3088,24,post,PASSED,1:01:04:08,107,SMALL,0,0,SH
3089,14,post,PASSED,1:01:04:08,1441,MEDIUM,0,0,CC
3090,14,post,PASSED,1:01:04:08,1261,MEDIUM,1,0,CC
3091,14,post,PASSED,1:01:04:08,10007,MEDIUM,2,0,CC
3092,14,post,PASSED,1:01:04:08,4315,MEDIUM,4,0,CC
3093,14,post,PASSED,1:01:04:08,1767,MEDIUM,5,0,CC
3094,24,post,PASSED,1:01:04:08,119,SMALL,0,0,SH
3095,14,post,PASSED,1:01:04:08,1825,MEDIUM,6,0,CC
3096,14,post,PASSED,1:01:04:08,6236,MEDIUM,7,0,CC
3097,24,post,PASSED,1:01:04:08,384,SMALL,0,0,SH
3098,13,post,PASSED,1:01:04:08,821,SMALL,0,9,CC
3099,24,post,PASSED,1:01:04:08,158,SMALL,0,0,SH
3100,13,post,PASSED,1:01:04:08,822,SMALL,0,8,CC
3101,24,post,PASSED,1:01:04:08,240,SMALL,0,0,SH
3102,24,post,PASSED,1:01:04:08,204,SMALL,0,0,SH
3103,24,post,PASSED,1:01:04:08,230,SMALL,0,0,SH
3104,14,post,PASSED,1:01:04:08,13306,MEDIUM,0,0,CC
3105,24,post,PASSED,1:01:04:08,415,SMALL,0,0,SH
3106,24,post,PASSED,1:01:04:08,124,SMALL,0,0,SH
3107,13,post,PASSED,1:01:04:08,1345,SMALL,0,1,PY
3108,13,post,PASSED,1:01:04:08,1309,SMALL,0,2,PY
3109,13,post,PASSED,1:01:04:08,1594,SMALL,0,3,PY
3110,13,post,PASSED,1:01:04:08,1735,SMALL,0,4,PY
3111,13,post,PASSED,1:01:04:08,1489,SMALL,0,5,PY
3112,14,post,PASSED,1:01:04:08,15203,MEDIUM,0,0,CC
3113,14,post,PASSED,1:01:04:08,8045,SMALL,0,0,CC
3114,14,post,PASSED,1:01:04:08,44024,MEDIUM,0,0,CC
3115,14,post,PASSED,1:01:04:08,9923,MEDIUM,0,0,CC
3116,14,post,PASSED,1:01:04:08,7123,MEDIUM,0,0,CC
3117,14,post,PASSED,1:01:04:08,8585,SMALL,0,0,CC
3118,14,post,PASSED,1:01:04:08,8871,MEDIUM,4,0,CC
3119,14,post,PASSED,1:01:04:08,9072,MEDIUM,0,0,CC
3120,24,post,PASSED,1:01:04:08,179,SMALL,0,0,SH
3121,13,post,PASSED,1:01:04:08,838,SMALL,0,5,CC
3122,13,post,PASSED,1:01:04:08,1452,SMALL,0,10,PY
3123,13,post,PASSED,1:01:04:08,1412,SMALL,0,9,PY
3124,13,post,PASSED,1:01:04:08,1620,SMALL,0,7,PY
3125,13,post,PASSED,1:01:04:08,1281,SMALL,0,6,PY
3126,24,post,PASSED,1:01:04:08,104,SMALL,0,0,SH
3127,14,post,PASSED,1:01:04:08,64904,MEDIUM,0,0,SH
3128,14,post,PASSED,1:01:04:08,5618,MEDIUM,0,0,SH
3129,14,post,PASSED,1:01:04:08,8335,MEDIUM,11,0,CC
3130,24,post,PASSED,1:01:04:08,151,SMALL,0,0,SH
3131,24,post,PASSED,1:01:04:08,182,SMALL,0,0,SH
3132,24,post,PASSED,1:01:04:08,145,SMALL,0,0,SH
3133,24,post,PASSED,1:01:04:08,106,SMALL,0,0,SH
3134,24,post,PASSED,1:01:04:08,371,SMALL,0,0,SH
3135,24,post,PASSED,1:01:04:08,152,SMALL,0,0,SH
3136,24,post,PASSED,1:01:04:08,214,SMALL,0,0,SH
3137,14,post,PASSED,1:01:04:08,11558,LARGE,30,0,CC
3138,24,post,PASSED,1:01:04:08,208,SMALL,0,0,SH
3139,24,post,PASSED,1:01:04:08,174,SMALL,0,0,SH
3140,24,post,PASSED,1:01:04:08,136,SMALL,0,0,SH
3141,11,post,PASSED,1:01:04:08,1403,SMALL,0,0,CC
3142,24,post,PASSED,1:01:04:08,95,SMALL,0,0,SH
3143,14,post,PASSED,1:01:04:08,8830,MEDIUM,10,0,CC
3144,14,post,PASSED,1:01:04:08,12274,MEDIUM,9,0,CC
3145,14,post,PASSED,1:01:04:08,9985,MEDIUM,8,0,CC
3146,14,post,PASSED,1:01:04:08,9577,MEDIUM,7,0,CC
3147,14,post,PASSED,1:01:04:08,9873,MEDIUM,6,0,CC
3148,14,post,PASSED,1:01:04:08,8286,MEDIUM,5,0,CC
3149,14,post,PASSED,1:01:04:08,10026,MEDIUM,3,0,CC
3150,14,post,PASSED,1:01:04:08,11269,MEDIUM,2,0,CC
3151,14,post,PASSED,1:01:04:08,10046,MEDIUM,1,0,CC
3152,14,post,PASSED,1:01:04:08,10387,MEDIUM,0,0,CC
3153,14,post,PASSED,1:01:04:08,56174,LARGE,0,0,CC
3154,24,post,PASSED,1:01:04:08,84,SMALL,0,0,SH
3155,14,post,PASSED,1:01:04:08,26990,LARGE,6,0,CC
3156,14,post,PASSED,1:01:04:08,17853,LARGE,4,0,CC
3157,13,post,PASSED,1:01:04:08,938,SMALL,0,1,CC
3158,24,post,PASSED,1:01:04:08,176,SMALL,0,0,SH
3159,24,post,PASSED,1:01:04:08,146,SMALL,0,0,SH
3160,24,post,PASSED,1:01:04:08,139,SMALL,0,0,SH
3161,24,post,PASSED,1:01:04:08,84,SMALL,0,0,SH
3162,24,post,PASSED,1:01:04:08,103,SMALL,0,0,SH
